Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Store_Location,Payment_Method,Customer_Type,Discount_Applied,Final_Amount,Day_of_the_Week,Sales_Representative,Total_Amount_Normalized,Final_Amount_Normalized
1067,2023-02-23,CUST964,Male,24,Clothing,1,300,300,New York,Credit Card,New,8.76,273.72,Tuesday,Mr. Timothy Kent Jr.,0.1111111111111111,0.10249824511789274
1068,2023-11-28,CUST141,Female,22,Electronics,5,50,250,Chicago,Cash,Returning,15.61,210.975,Thursday,David Saunders,0.09090909090909091,0.07714916245410794
1069,2023-04-14,CUST941,Female,57,Clothing,3,25,75,San Francisco,Credit Card,New,18.07,61.447500000000005,Sunday,David Saunders,0.020202020202020204,0.016739807796221574
1070,2023-03-28,CUST313,Female,55,Beauty,2,500,1000,Boston,Credit Card,Returning,19.55,804.5,Tuesday,Lisa Riley,0.3939393939393939,0.316934233583646
1071,2023-06-17,CUST578,Female,54,Clothing,1,30,30,New York,Cash,New,11.29,26.613,Friday,Tara Herrera,0.00202020202020202,0.002666612799781839
1072,2023-03-06,CUST785,Female,31,Beauty,4,50,200,Los Angeles,Credit Card,New,6.13,187.74,Friday,Wendy Owens MD,0.0707070707070707,0.06776218443684698
1073,2023-11-05,CUST124,Male,33,Clothing,4,500,2000,Houston,Cash,VIP,5.07,1898.6,Friday,Sarah Farley,0.797979797979798,0.7589524237573161
1074,2023-07-24,CUST829,Male,61,Beauty,4,30,120,Los Angeles,Cash,New,4.62,114.456,Friday,Philip Mcbride,0.03838383838383838,0.03815532852908054
1075,2023-12-18,CUST868,Female,25,Electronics,3,300,900,San Francisco,Cash,VIP,14.34,770.94,Wednesday,Kevin Mitchell,0.35353535353535354,0.3033759386725516
1076,2023-11-03,CUST600,Female,59,Beauty,1,500,500,Chicago,Mobile Payment,VIP,2.43,487.85,Sunday,Mr. Timothy Kent Jr.,0.1919191919191919,0.18900711547881768
1077,2023-08-09,CUST980,Female,31,Electronics,2,25,50,San Francisco,Mobile Payment,VIP,10.59,44.705,Saturday,Benjamin Martinez,0.010101010101010102,0.009975810402032128
1078,2023-06-27,CUST352,Male,57,Electronics,4,500,2000,Chicago,Cash,New,14.17,1716.6,Sunday,David Saunders,0.797979797979798,0.6854241259677101
1079,2023-07-10,CUST788,Female,52,Beauty,4,300,1200,Miami,Mobile Payment,Returning,19.57,965.16,Tuesday,David Nguyen,0.47474747474747475,0.3818411364566026
1080,2023-07-28,CUST075,Male,61,Beauty,1,50,50,New York,Credit Card,Returning,6.98,46.51,Thursday,Thomas Jackson,0.010101010101010102,0.010705033355385089
1081,2023-07-16,CUST877,Female,58,Clothing,5,25,125,Miami,Debit Card,VIP,3.96,120.05,Monday,David Saunders,0.04040404040404041,0.04041531368202041
1082,2023-10-30,CUST948,Female,23,Electronics,2,25,50,Houston,Credit Card,VIP,5.65,47.175,Friday,Benjamin Martinez,0.010101010101010102,0.010973694443462495
1083,2023-05-23,CUST006,Female,45,Beauty,1,30,30,Los Angeles,Cash,New,9.32,27.204,Tuesday,Sarah Farley,0.00202020202020202,0.0029053777667799557
1084,2023-06-25,CUST363,Male,64,Beauty,4,25,100,New York,Debit Card,VIP,14.13,85.87,Saturday,Richard Harris,0.030303030303030304,0.02660653775647791
1085,2023-08-09,CUST295,Female,27,Beauty,1,300,300,San Francisco,Debit Card,Returning,4.55,286.35,Friday,Kathryn Baker,0.1111111111111111,0.10760078578318243
1086,2023-02-13,CUST320,Female,28,Electronics,2,300,600,New York,Debit Card,VIP,11.88,528.72,Wednesday,Benjamin Martinez,0.23232323232323232,0.20551866235058253
1087,2023-12-05,CUST608,Female,55,Electronics,1,500,500,Los Angeles,Debit Card,New,1.09,494.55,Saturday,Lisa Riley,0.1919191919191919,0.1917139264414021
1088,2023-06-03,CUST164,Female,47,Beauty,1,500,500,San Francisco,Mobile Payment,Returning,16.27,418.65,Monday,Wendy Owens MD,0.1919191919191919,0.16105020225331912
1089,2024-01-05,CUST080,Female,64,Clothing,3,30,90,San Francisco,Credit Card,New,14.95,76.545,Sunday,David Nguyen,0.026262626262626262,0.02283922249885112
1090,2023-11-16,CUST512,Female,57,Beauty,3,25,75,San Francisco,Debit Card,New,3.0,72.75,Tuesday,Billy Hamilton,0.020202020202020204,0.02130603628944697
1091,2023-11-19,CUST342,Female,43,Clothing,3,500,1500,Miami,Credit Card,Returning,4.3,1435.5,Tuesday,Wendy Owens MD,0.5959595959595959,0.5718592660300273
1092,2023-10-28,CUST370,Male,23,Electronics,5,30,150,New York,Credit Card,Returning,16.24,125.64,Monday,Sarah Farley,0.050505050505050504,0.04267368282841545
1093,2023-08-09,CUST686,Female,28,Electronics,1,50,50,Miami,Credit Card,New,7.25,46.375,Wednesday,Wendy Owens MD,0.010101010101010102,0.010650493134497193
1094,2023-11-04,CUST959,Female,42,Electronics,3,30,90,Los Angeles,Debit Card,Returning,8.81,82.071,Sunday,Wendy Owens MD,0.026262626262626262,0.025071735540528935
1095,2024-01-06,CUST361,Female,34,Electronics,5,300,1500,San Francisco,Cash,Returning,6.2,1407.0,Sunday,Joyce Barnes,0.5959595959595959,0.5603452193981385
1096,2023-09-06,CUST521,Female,47,Clothing,2,30,60,Los Angeles,Debit Card,VIP,10.11,53.934000000000005,Saturday,Tara Herrera,0.014141414141414142,0.013704341502583088
1097,2023-11-28,CUST778,Female,47,Beauty,3,25,75,Seattle,Cash,New,19.6,60.3,Saturday,Richard Harris,0.020202020202020204,0.016276215918674466
1098,2023-10-27,CUST147,Male,23,Electronics,1,300,300,Chicago,Credit Card,VIP,9.67,270.99,Thursday,Lisa Riley,0.1111111111111111,0.10139532065104864
1099,2023-12-15,CUST453,Female,26,Clothing,2,500,1000,Chicago,Debit Card,Returning,18.04,819.6,Friday,Lisa Riley,0.3939393939393939,0.32303465829036604
1100,2023-06-02,CUST818,Male,30,Electronics,1,500,500,San Francisco,Credit Card,Returning,5.18,474.1,Thursday,David Saunders,0.1919191919191919,0.18345209298097656
1101,2023-05-28,CUST120,Male,60,Beauty,4,50,200,San Francisco,Cash,Returning,1.15,197.7,Sunday,Mr. Timothy Kent Jr.,0.0707070707070707,0.07178604073346496
1102,2023-09-23,CUST194,Male,55,Clothing,1,50,50,Seattle,Debit Card,Returning,0.25,49.875,Wednesday,Mr. Timothy Kent Jr.,0.010101010101010102,0.012064498861220387
1103,2023-07-11,CUST833,Male,42,Beauty,2,50,100,Chicago,Debit Card,Returning,2.49,97.51,Friday,Russell Dunn,0.030303030303030304,0.03130911680192305
1104,2023-04-23,CUST076,Female,22,Electronics,2,50,100,San Francisco,Debit Card,VIP,16.8,83.2,Saturday,Kevin Mitchell,0.030303030303030304,0.025527853387806217
1105,2023-04-01,CUST442,Female,60,Clothing,5,25,125,Seattle,Cash,Returning,19.93,100.0875,Friday,Mr. Timothy Kent Jr.,0.04040404040404041,0.032350431019245625
1106,2023-03-10,CUST185,Male,24,Clothing,5,25,125,Houston,Credit Card,New,14.88,106.4,Monday,Kevin Mitchell,0.04040404040404041,0.03490069134779996
1107,2023-03-10,CUST966,Male,60,Electronics,4,500,2000,New York,Cash,VIP,2.08,1958.4,Monday,Kevin Mitchell,0.797979797979798,0.7831117216024724
1108,2023-09-01,CUST790,Male,62,Clothing,1,25,25,San Francisco,Credit Card,Returning,5.76,23.56,Tuesday,Mr. Timothy Kent Jr.,0.0,0.0014331958044430076
1109,2023-07-05,CUST239,Male,38,Electronics,5,500,2500,San Francisco,Debit Card,VIP,2.42,2439.5,Monday,Wendy Owens MD,1.0,0.9774769087814805
1110,2023-03-13,CUST932,Female,45,Beauty,1,25,25,Seattle,Mobile Payment,Returning,8.21,22.9475,Tuesday,Tara Herrera,0.0,0.00118574480226645
1111,2023-09-04,CUST960,Male,59,Clothing,1,30,30,Chicago,Mobile Payment,New,0.23,29.931,Tuesday,Donna Lewis,0.00202020202020202,0.004007090228715426
1112,2024-01-12,CUST678,Female,60,Electronics,3,300,900,Boston,Cash,VIP,9.23,816.93,Saturday,Steven Ramsey,0.35353535353535354,0.32195597392169434
1113,2023-11-02,CUST055,Male,31,Beauty,5,30,150,New York,Mobile Payment,Returning,0.73,148.905,Tuesday,David Nguyen,0.050505050505050504,0.052072780894762624
1114,2023-07-29,CUST105,Female,22,Electronics,2,500,1000,Boston,Debit Card,Returning,17.72,822.8,Tuesday,Benjamin Martinez,0.3939393939393939,0.3243274635262272
1115,2023-04-29,CUST222,Male,51,Clothing,4,30,120,Houston,Debit Card,Returning,10.02,107.976,Wednesday,Lisa Riley,0.03838383838383838,0.0355373979264616
1116,2023-02-07,CUST708,Female,43,Beauty,1,300,300,Boston,Mobile Payment,New,17.26,248.22,Saturday,Philip Mcbride,0.1111111111111111,0.09219620339462374
1117,2024-01-07,CUST472,Female,38,Beauty,4,300,1200,Houston,Mobile Payment,VIP,2.4,1171.2,Tuesday,Billy Hamilton,0.47474747474747475,0.465081633580616
1118,2023-09-19,CUST880,Male,22,Beauty,5,500,2500,San Francisco,Cash,New,0.19,2495.25,Monday,Lisa Riley,1.0,1.0
1119,2023-04-29,CUST465,Female,43,Electronics,3,50,150,San Francisco,Mobile Payment,VIP,10.03,134.95499999999998,Sunday,Joyce Barnes,0.050505050505050504,0.04643695806968017
1120,2023-05-05,CUST357,Female,40,Electronics,5,25,125,Chicago,Credit Card,VIP,6.48,116.9,Wednesday,Benjamin Martinez,0.04040404040404041,0.039142708527969534
1121,2023-12-28,CUST625,Male,31,Clothing,1,300,300,Seattle,Cash,VIP,14.3,257.1,Friday,Wendy Owens MD,0.1111111111111111,0.09578373792413859
1122,2023-03-18,CUST861,Female,41,Clothing,1,30,30,Boston,Credit Card,VIP,13.14,26.058,Friday,Lisa Riley,0.00202020202020202,0.0024423918916871615
1123,2023-06-19,CUST382,Female,53,Clothing,3,500,1500,Chicago,Mobile Payment,VIP,15.85,1262.25,Friday,Nicholas Wolf,0.5959595959595959,0.5018659825572293
1124,2023-05-30,CUST164,Female,47,Beauty,4,500,2000,San Francisco,Mobile Payment,Returning,16.27,1674.6,Monday,Wendy Owens MD,0.797979797979798,0.6684560572470317
1125,2023-07-26,CUST737,Female,33,Clothing,2,50,100,Seattle,Mobile Payment,Returning,2.44,97.56,Thursday,Philip Mcbride,0.030303030303030304,0.031329316883733374
1126,2023-03-05,CUST268,Female,28,Electronics,2,30,60,Seattle,Cash,Returning,14.12,51.528,Monday,Lisa Riley,0.014141414141414142,0.01273231356586994
1127,2023-12-15,CUST581,Female,48,Beauty,2,30,60,Chicago,Debit Card,VIP,19.81,48.114,Tuesday,Donna Lewis,0.014141414141414142,0.011353051979860517
1128,2023-06-25,CUST927,Male,43,Electronics,1,500,500,Miami,Debit Card,New,9.05,454.75,Saturday,Billy Hamilton,0.1919191919191919,0.17563466132037833
1129,2023-05-26,CUST593,Male,35,Electronics,1,30,30,San Francisco,Cash,VIP,7.7,27.69,Saturday,Billy Hamilton,0.00202020202020202,0.003101722561976377
1130,2023-12-29,CUST062,Male,18,Beauty,3,50,150,Houston,Credit Card,Returning,10.16,134.76,Wednesday,Terri Reilly,0.050505050505050504,0.04635817775061988
1131,2023-07-06,CUST878,Female,20,Clothing,1,30,30,Chicago,Debit Card,Returning,16.01,25.197,Friday,Joyce Barnes,0.00202020202020202,0.0020945464829132555
1132,2023-12-17,CUST599,Female,28,Beauty,4,50,200,Seattle,Debit Card,New,2.26,195.48,Sunday,Mr. Timothy Kent Jr.,0.0707070707070707,0.07088915710108626
1133,2023-08-05,CUST598,Male,37,Beauty,4,30,120,Chicago,Mobile Payment,New,12.79,104.652,Tuesday,Wendy Owens MD,0.03838383838383838,0.03419449648771077
1134,2023-08-31,CUST612,Female,61,Electronics,4,500,2000,Boston,Cash,Returning,13.42,1731.6,Sunday,Kathryn Baker,0.797979797979798,0.6914841505108095
1135,2023-02-05,CUST014,Male,64,Clothing,4,30,120,Houston,Mobile Payment,New,0.8,119.04,Tuesday,Nicholas Wolf,0.03838383838383838,0.040007272029451715
1136,2023-12-28,CUST080,Female,64,Clothing,2,30,60,San Francisco,Credit Card,New,14.95,51.03,Sunday,David Nguyen,0.014141414141414142,0.012531120751039041
1137,2023-07-16,CUST874,Male,60,Beauty,3,30,90,Miami,Cash,Returning,0.57,89.487,Monday,Tara Herrera,0.026262626262626262,0.028067811674637278
1138,2023-12-17,CUST938,Male,49,Clothing,3,50,150,New York,Cash,VIP,13.14,130.29,Sunday,Billy Hamilton,0.050505050505050504,0.04455229043677626
1139,2023-08-22,CUST217,Female,35,Electronics,5,50,250,Seattle,Mobile Payment,New,15.94,210.15,Sunday,Lisa Riley,0.09090909090909091,0.07681586110423748
1140,2023-02-03,CUST231,Female,23,Clothing,5,50,250,Seattle,Debit Card,VIP,11.37,221.575,Wednesday,Tara Herrera,0.09090909090909091,0.08143157979789818
1141,2023-07-10,CUST422,Female,28,Clothing,2,30,60,Houston,Mobile Payment,New,17.23,49.662,Tuesday,Benjamin Martinez,0.014141414141414142,0.011978446512708376
1142,2024-01-03,CUST712,Female,57,Beauty,1,25,25,San Francisco,Cash,Returning,0.72,24.82,Wednesday,Lisa Riley,0.0,0.0019422378660633578
1143,2023-07-15,CUST093,Female,35,Beauty,4,500,2000,Chicago,Cash,Returning,19.8,1604.0,Friday,Benjamin Martinez,0.797979797979798,0.6399335417308439
1144,2023-02-22,CUST044,Female,22,Clothing,5,25,125,Seattle,Credit Card,New,18.56,101.8,Sunday,Joyce Barnes,0.04040404040404041,0.03304228382124947
1145,2023-02-11,CUST320,Female,28,Electronics,5,300,1500,New York,Debit Card,VIP,11.88,1321.8,Wednesday,Benjamin Martinez,0.5959595959595959,0.5259242799933339
1146,2023-06-29,CUST224,Female,25,Clothing,4,50,200,San Francisco,Debit Card,New,4.59,190.82,Friday,Kevin Mitchell,0.0707070707070707,0.06900650947636337
1147,2023-05-07,CUST406,Female,22,Beauty,4,25,100,Los Angeles,Credit Card,Returning,2.7,97.3,Tuesday,Kevin Mitchell,0.030303030303030304,0.031224276458319652
1148,2023-12-16,CUST485,Male,24,Electronics,2,30,60,San Francisco,Credit Card,New,13.6,51.84,Monday,Wendy Owens MD,0.014141414141414142,0.01285836207636641
1149,2023-09-01,CUST816,Male,47,Beauty,4,500,2000,Houston,Debit Card,New,3.29,1934.2,Saturday,Billy Hamilton,0.797979797979798,0.7733348820062721
1150,2023-10-02,CUST167,Female,43,Clothing,4,50,200,Miami,Cash,Returning,18.89,162.22,Sunday,Kevin Mitchell,0.0707070707070707,0.05745206268085386
1151,2023-03-24,CUST119,Female,60,Clothing,5,50,250,Los Angeles,Credit Card,Returning,2.51,243.725,Monday,Richard Harris,0.09090909090909091,0.09038021603987496
1152,2023-01-31,CUST103,Female,59,Clothing,3,25,75,Chicago,Mobile Payment,Returning,0.86,74.35499999999999,Tuesday,David Saunders,0.020202020202020204,0.0219544589155586
1153,2023-07-21,CUST904,Male,28,Clothing,2,500,1000,Miami,Cash,New,13.47,865.3,Tuesday,Russell Dunn,0.3939393939393939,0.34149753306500885
1154,2023-04-28,CUST719,Female,42,Clothing,3,30,90,New York,Debit Card,Returning,4.6,85.86,Tuesday,Mr. Timothy Kent Jr.,0.026262626262626262,0.026602497740115843
1155,2023-04-02,CUST444,Female,61,Clothing,1,30,30,Boston,Credit Card,New,4.45,28.665,Tuesday,Russell Dunn,0.00202020202020202,0.0034956241572778367
1156,2023-10-08,CUST846,Male,42,Beauty,3,50,150,Miami,Credit Card,VIP,1.46,147.81,Friday,Russell Dunn,0.050505050505050504,0.05163039910311636
1157,2023-04-24,CUST028,Female,43,Beauty,1,500,500,Houston,Credit Card,VIP,3.44,482.8,Sunday,Kevin Mitchell,0.1919191919191919,0.18696690721597423
1158,2023-05-12,CUST731,Male,54,Clothing,3,500,1500,San Francisco,Credit Card,New,17.3,1240.5,Wednesday,Kathryn Baker,0.5959595959595959,0.4930789469697352
1159,2023-05-01,CUST502,Male,43,Electronics,5,50,250,Seattle,Debit Card,New,6.5,233.75,Sunday,Benjamin Martinez,0.09090909090909091,0.08635029971871386
1160,2023-12-08,CUST084,Female,38,Electronics,4,30,120,Miami,Credit Card,Returning,16.45,100.26,Tuesday,David Saunders,0.03838383838383838,0.03242012130149127
1161,2024-01-11,CUST989,Female,44,Electronics,3,25,75,Boston,Credit Card,Returning,12.2,65.85,Thursday,Kathryn Baker,0.020202020202020204,0.018518424999621242
1162,2023-07-03,CUST036,Male,52,Beauty,3,300,900,Chicago,Debit Card,VIP,10.86,802.26,Saturday,Mr. Timothy Kent Jr.,0.35353535353535354,0.31602926991854313
1163,2023-07-29,CUST543,Male,49,Beauty,5,300,1500,San Francisco,Cash,VIP,1.81,1472.85,Wednesday,Billy Hamilton,0.5959595959595959,0.5869487271423448
1164,2023-10-18,CUST247,Male,41,Electronics,2,30,60,Chicago,Mobile Payment,New,3.6,57.84,Wednesday,Nicholas Wolf,0.014141414141414142,0.015282371893606168
1165,2023-08-27,CUST638,Male,46,Electronics,1,500,500,Los Angeles,Credit Card,New,11.36,443.2,Saturday,Lisa Riley,0.1919191919191919,0.1709684424221918
1166,2023-11-03,CUST350,Male,25,Beauty,4,25,100,Boston,Credit Card,Returning,17.29,82.71,Tuesday,Donna Lewis,0.030303030303030304,0.025329892586064967
1167,2023-12-07,CUST156,Female,43,Clothing,4,25,100,Boston,Credit Card,New,2.56,97.44,Saturday,Kathryn Baker,0.030303030303030304,0.03128083668738858
1168,2023-08-07,CUST870,Female,46,Electronics,4,30,120,Houston,Debit Card,New,4.44,114.672,Saturday,Richard Harris,0.03838383838383838,0.03824259288250117
1169,2023-02-18,CUST732,Male,61,Electronics,4,500,2000,Houston,Cash,New,6.38,1872.4,Saturday,Philip Mcbride,0.797979797979798,0.7483675808887026
1170,2024-01-05,CUST080,Female,64,Clothing,4,30,120,San Francisco,Credit Card,New,14.95,102.06,Sunday,David Nguyen,0.03838383838383838,0.033147324246663196
1171,2023-09-01,CUST368,Female,56,Clothing,3,300,900,Seattle,Debit Card,VIP,1.71,884.61,Wednesday,Joyce Barnes,0.35353535353535354,0.34929880466015883
1172,2024-01-08,CUST805,Female,30,Beauty,1,500,500,Chicago,Mobile Payment,Returning,6.18,469.1,Friday,Nicholas Wolf,0.1919191919191919,0.18143208479994344
1173,2023-05-14,CUST518,Female,40,Clothing,3,30,90,New York,Cash,Returning,14.52,76.932,Thursday,Wendy Owens MD,0.026262626262626262,0.022995571132063082
1174,2023-03-22,CUST158,Female,44,Electronics,1,300,300,San Francisco,Credit Card,Returning,1.4,295.8,Monday,David Nguyen,0.1111111111111111,0.11141860124533505
1175,2024-01-11,CUST664,Female,44,Clothing,5,500,2500,Miami,Mobile Payment,Returning,9.52,2262.0,Thursday,Mr. Timothy Kent Jr.,1.0,0.9057666183548043
1176,2023-02-14,CUST519,Female,36,Electronics,4,30,120,Miami,Credit Card,Returning,5.21,113.748,Monday,David Nguyen,0.03838383838383838,0.03786929537064625
1177,2023-10-18,CUST943,Female,57,Clothing,5,300,1500,New York,Cash,New,4.9,1426.5,Monday,Joyce Barnes,0.5959595959595959,0.5682232513041677
1178,2023-05-10,CUST102,Female,47,Beauty,2,25,50,Los Angeles,Debit Card,New,12.29,43.855,Friday,Mr. Timothy Kent Jr.,0.010101010101010102,0.009632409011256494
1179,2023-09-23,CUST846,Male,42,Beauty,1,50,50,Miami,Credit Card,VIP,1.46,49.27,Friday,Russell Dunn,0.010101010101010102,0.01182007787131538
1180,2023-02-08,CUST592,Female,46,Beauty,5,500,2500,Boston,Mobile Payment,VIP,8.89,2277.75,Tuesday,Steven Ramsey,1.0,0.9121296441250587
1181,2023-12-26,CUST361,Female,34,Electronics,1,300,300,San Francisco,Cash,Returning,6.2,281.4,Sunday,Joyce Barnes,0.1111111111111111,0.10560097768395961
1182,2023-06-26,CUST466,Male,63,Electronics,3,25,75,Boston,Cash,New,4.39,71.7075,Tuesday,Mr. Timothy Kent Jr.,0.020202020202020204,0.02088486458370156
1183,2023-06-07,CUST620,Male,63,Electronics,3,25,75,Boston,Debit Card,VIP,8.01,68.99249999999999,Monday,Kathryn Baker,0.020202020202020204,0.01978800014140057
1184,2023-12-22,CUST083,Male,54,Electronics,4,50,200,Houston,Credit Card,New,2.31,195.38,Saturday,Billy Hamilton,0.0707070707070707,0.07084875693746559
1185,2023-05-10,CUST228,Female,59,Electronics,5,30,150,San Francisco,Debit Card,VIP,4.42,143.37,Friday,David Saunders,0.050505050505050504,0.049836631838358944
1186,2023-05-29,CUST970,Male,59,Electronics,1,500,500,New York,Debit Card,Returning,17.63,411.85,Tuesday,Billy Hamilton,0.1919191919191919,0.15830299112711407
1187,2023-03-06,CUST993,Female,48,Electronics,5,50,250,Seattle,Debit Card,Returning,19.43,201.425,Monday,Steven Ramsey,0.09090909090909091,0.07329094682833466
1188,2023-03-24,CUST402,Female,41,Clothing,5,300,1500,San Francisco,Debit Card,VIP,17.26,1241.1,Tuesday,Benjamin Martinez,0.5959595959595959,0.4933213479514591
1189,2023-12-21,CUST550,Male,40,Clothing,3,300,900,Seattle,Mobile Payment,New,18.13,736.83,Thursday,Tara Herrera,0.35353535353535354,0.28959544286154354
1190,2023-05-08,CUST853,Male,21,Beauty,5,500,2500,New York,Credit Card,Returning,12.17,2195.75,Thursday,Wendy Owens MD,1.0,0.8790015099561154
1191,2023-09-24,CUST718,Female,59,Beauty,4,25,100,San Francisco,Debit Card,VIP,8.76,91.24,Friday,Benjamin Martinez,0.030303030303030304,0.028776026542907493
1192,2023-06-02,CUST651,Male,51,Clothing,1,50,50,Chicago,Cash,New,15.89,42.055,Saturday,Benjamin Martinez,0.010101010101010102,0.008905206066084567
1193,2023-03-16,CUST248,Male,26,Clothing,4,300,1200,Seattle,Cash,New,12.48,1050.24,Thursday,Donna Lewis,0.47474747474747475,0.4162135956650624
1194,2023-11-21,CUST776,Male,35,Clothing,1,30,30,Seattle,Cash,VIP,11.44,26.568,Tuesday,Steven Ramsey,0.00202020202020202,0.002648432726152542
1195,2023-11-10,CUST677,Female,19,Beauty,1,500,500,San Francisco,Debit Card,New,10.97,445.15,Friday,Steven Ramsey,0.1919191919191919,0.1717562456127947
1196,2023-04-28,CUST314,Male,52,Clothing,2,30,60,San Francisco,Cash,VIP,12.84,52.296,Saturday,Terri Reilly,0.014141414141414142,0.013042586822476632
1197,2023-11-08,CUST943,Female,57,Clothing,3,300,900,New York,Cash,New,4.9,855.9,Monday,Joyce Barnes,0.35353535353535354,0.33769991768466656
1198,2023-01-30,CUST505,Male,24,Beauty,5,50,250,Boston,Mobile Payment,New,9.99,225.025,Friday,Richard Harris,0.09090909090909091,0.08282538544281104
1199,2023-05-19,CUST374,Female,59,Beauty,2,25,50,Chicago,Debit Card,New,12.73,43.635000000000005,Thursday,Terri Reilly,0.010101010101010102,0.00954352865129104
1200,2023-11-01,CUST689,Male,57,Electronics,1,50,50,Los Angeles,Credit Card,VIP,10.73,44.635000000000005,Saturday,Benjamin Martinez,0.010101010101010102,0.009947530287497666
